contents,sentiment,sentiment_label
"['gua', 'gagal', 'sen', 'tiket', 'kereta', 'app', 'kecewa', 'abis']",0.0,netral
"['aplikasi', 'ruwettt']",0.0,netral
"['aplikasi', 'ngpaa', 'dahh', 'ngeselin', 'bgt', 'jgn', 'suka', 'error', 'donkk', 'nyusahin', 'beli', 'tiket', 'dahhh', 'elahhh', 'kesel', 'bayar', 'ajh', 'ribet', 'bgt']",0.0,netral
"['timeout', 'timeout', 'buka', 'klik', 'nama', 'stasiun', 'muncul2', 'timeout', 'hadeeh', 'helpfull', 'banget']",0.0,netral
"['aplikasi', 'jelek', 'beli', 'tiket', 'wajib', 'online']",0.0,netral
"['update', 'mlh', 'sen', 'pake', 'aplikasi', 'gampang2', 'aja']",0.0,netral
"['update', 'sen', 'tiket', 'mesen', 'tiket', 'ajah']",0.0,netral
"['tolong', 'baik', 'tenggat', 'bayar', 'cepat', 'pesan', 'tunggu', 'opsi', 'bayar', 'ulang', 'ribet', 'aplikasi', 'error', 'mohon', 'bayar', 'minimarket']",0.0,netral
"['kereta', 'bandar', 'lampung', 'knp', 'dikit', 'renti', 'gaje']",0.0,netral
"['baik', 'milih', 'kursi', 'sistem', 'error']",0.0,netral
"['udah', 'cek', 'jam', 'muncul', 'tiket', 'nya', 'muncul', 'abis']",0.0,netral
['jelek'],0.0,netral
"['gimana', 'aplikasi', 'gak', 'pakai']",0.0,netral
"['login', 'nomor', 'email', 'daftar', 'login', 'sedih']",0.0,netral
"['upgrade', 'lemotmau', 'masuk', 'susah', 'banget']",0.0,netral
"['kenapaaa', 'gin', 'aduh', 'timeout', 'habis']",0.0,netral
"['udah', 'daftar', 'udah', 'aktivitas', 'login', 'gitu']",0.0,netral
"['parah', 'gak', 'log', 'coba', 'trus', 'beli', 'tiket', 'mudik', 'mohon', 'perbaikanya']",0.0,netral
"['baik', 'aplikasi']",0.0,netral
"['cancelled', 'tiket', 'uang', 'udah', 'bulan', 'masuk']",0.0,netral
"['aplikasi', 'mudah', 'rakyat', 'transportasi', 'umumini', 'daftar', 'aja', 'susah', 'masuk2']",0.0,netral
"['pilih', 'kursierror', 'masuk', 'menu', 'bayar']",0.0,netral
"['semenjak', 'baru', 'lemod', 'tolol', 'bego']",0.0,netral
"['aplikasi', 'banyak', 'loading']",0.0,netral
"['tolong', 'baik', 'kai', 'loading']",0.0,netral
"['klo', 'ngasih', 'bintang', 'kasih', 'parah', 'update', 'skrang', 'tiket', 'parah', 'anjirr', 'asli', 'dah', 'tutup', 'aja', 'udah', 'aplikasi']",0.0,netral
"['cancel', 'tiket', 'online', 'kecewa']",0.0,netral
"['update', 'kembang', 'downgrade']",0.0,netral
"['pesan', 'tiket', 'tinggal', 'tahap', 'verifikasi', 'kode', 'ngecrash']",0.0,netral
"['mudah', 'sulit', 'pakai', 'aplikasi', 'inipesen', 'tiket', 'loading', 'nya', 'ampunpadahal', 'saldo']",0.0,netral
"['masuk', 'aplikasi', 'pakai', 'akun', 'update', 'bagus', 'mudah', 'update', 'susah', 'masuk', 'sulit', 'akses']",0.0,netral
"['update', 'kaga', 'enak', 'kocakkkkkkk']",0.0,netral
"['update', 'aplikasi', 'nya', 'error', 'gak', 'order', 'tiket', 'cari', 'stasiun', 'error', 'trus', 'aplikasi']",0.0,netral
"['udah', '2023', 'kursi', 'rubah', 'jalan', 'mundur', 'jalan', 'bagong']",0.0,netral
"['aplikasi', 'cacat', 'boking', 'tiket', 'susah', 'bener']",0.0,netral
"['buruk', 'bagus', 'versi']",0.0,netral
"['aplikasi', 'hang', 'melulu']",0.0,netral
"['transaksi', 'gagal', 'pesan', 'sekali', 'gak', 'ganti', 'duduk', 'gak', 'recommended']",0.0,netral
"['udah', 'sen', 'tiket', 'udah', 'bayar', 'proses', 'nya', 'gagal', 'rugi']",0.0,netral
"['uninstal', 'gak', 'pakai']",0.0,netral
"['gara', 'gara', 'lupa', 'sandi', 'gak', 'kirim', 'masuk', 'email', 'mohon', 'baik', 'troublenya']",0.0,netral
"['gimana', 'sih', 'tetep', 'timeout', 'trus', 'email', 'daftar', 'trus', 'email', 'aktif']",0.0,netral
"['tolong', 'baik', 'kemarin', 'login', 'logout', 'gilir', 'login', 'gabisa', 'timeout', 'sampek', 'lock', 'akun', 'udah', 'sen', 'tiket']",0.0,netral
"['aplikasi', 'anjingg', 'tolol', 'udah', 'ganti', 'pasword', 'reset', 'email', 'udh', 'sukses', 'email', 'dimasukkn', 'apk', 'tetep', 'salah', 'truss', 'kali', 'kali', 'bangsat']",0.0,netral
"['proses', 'bayar', 'kode', 'gagal', 'sudh', 'copy', 'dri', 'aplikasi', 'kai', 'tolong', 'baik', 'buruk', 'layan']",0.0,netral
"['server', 'sibuk', 'kadang', 'eror', 'aplikasi', 'bantu', 'tumpang', 'repot', 'stasiun']",0.0,netral
"['haloo', 'kai', 'susah', 'banget', 'kaya', 'langsung', 'sat', 'set']",0.0,netral
"['pesan', 'hilang']",0.0,netral
"['udah', 'lupa', 'password', 'udah', 'nulis', 'alamat', 'email', 'masuk', 'masuk', 'email']",0.0,netral
"['usaha', 'bumn', 'aplikasi', 'eror', 'suee']",0.0,netral
"['bikin', 'bingung', 'jelek']",0.0,netral
"['jual', 'online', 'jelass']",0.0,netral
"['hadeuh', 'updated', 'teu', 'mesen']",0.0,netral
"['login', 'besok', 'log', 'gabisa', 'aneh', 'bgt', 'aplikasi', 'idup', 'cape', 'nya', 'gabisa', 'ajak', 'kerjasama']",0.0,netral
"['kecewa', 'bgt', 'bela2in', 'tidur', 'ontime', 'nungguin', 'dapet', 'tiket', 'mudik', 'tinggal', 'pilih', 'kursi', 'terus2an', 'timeout', 'tiket', 'habis', 'aneh', 'aja', 'sih', 'mudah', 'pesan', 'stasiun', 'langsung', 'kecewa']",0.0,netral
"['aplikasi', 'baru', 'gak', 'gak', 'mudah', 'sulit']",0.0,netral
"['seta', 'perbaharuin', 'susah', 'siih', 'yah', 'aneh', 'bgt', 'susah', 'sulit', 'nyari', 'jadwal', 'tiket', 'kreta', 'ajah', 'kagak', 'mudah', 'drpd', 'baguss', 'mudah', 'nyari', 'tiket', 'tmbh', 'ribettt', 'susah', 'nyari', 'jadwal', 'keberngkatan', 'kreta', 'mending', 'laah', 'klo', 'kayak', 'gin', 'nyesekkk']",0.0,netral
"['gak', 'kepake']",0.0,netral
"['server', 'lelet', 'sih', 'kali', 'pesan', 'tiketsampe', 'ulang', 'ulang', 'teruss', 'kadaluwarsa', 'muluk', 'drtd', 'bikin', 'emosi', 'aja']",0.0,netral
"['tidaak', 'muas', 'apaapa', 'timeout']",0.0,netral
"['bug', 'apps', 'always', 'crash']",0.0,netral
"['apk', 'baruh', 'kereta', 'arah', 'sby', 'cilacap', 'ekonomi', 'logawa', 'ato', 'pasundan', 'tdk', 'menu', 'ancur', 'aplikasine']",0.0,netral
"['beli', 'tiket', 'krl', 'suruh', 'daftar', 'akun', 'basic', 'pas', 'udah', 'isi', 'form', 'error', 'programmer', 'lawak']",0.0,netral
"['udah', 'install', 'update', 'beli', 'tiket', 'via', 'website', 'tetep', 'aja', 'buka', 'boarding', 'pass', 'tetep', 'aja', 'cetak', 'tiket']",0.0,netral
"['sebal', 'sempurna', 'akun', 'tdk', 'masalah', 'apk', 'banding', 'balik', 'akses', 'kaitaik', 'mmg']",0.0,netral
"['rubah', 'jadwal', 'berangkat', 'aplikasi', 'menu', 'ubah', 'jadwal', 'bis', 'klik', 'sya', 'lunas', 'maksud', 'gimana']",0.0,netral
"['tiket', 'tiba2', 'hilang', 'mes', 'tiket', 'orang', 'nggak', 'screenshoot', 'nggak', 'aplikasi', 'jelek']",0.0,netral
"['jelek', 'bagus']",0.0,netral
"['gak', 'daftar', 'nomor', 'email']",0.0,netral
['gak'],0.0,netral
"['udah', 'jam', 'gin', 'woeeee', 'kai', 'lokal', 'tgl', 'juni', 'jadwal']",0.0,netral
"['ribet', 'bagus', 'versi', 'nyesel', 'baru']",0.0,netral
"['tolong', 'bayar', 'via', 'bank']",0.0,netral
['sulit'],0.0,netral
"['susah', 'bnget', 'registrasi', 'smua', 'uda', 'sesuai', 'data']",0.0,netral
"['verifikasi', 'email', 'susah', 'diupdate']",0.0,netral
"['udh', 'sen', 'bayar']",0.0,netral
"['bgt', 'muat', 'gimana', 'makan', 'gaji', 'buta']",0.0,netral
"['aplikasi', 'pilih', 'kursi', 'merespon']",0.0,netral
"['gak', 'login', 'mulu', 'nomer', 'verifikasi', 'gak', 'kirim', 'app', 'nya']",0.0,netral
"['aplikasi', 'gaguna', 'udah', 'sen', 'tiket', 'pakek', 'apk', 'peset', 'tiket', 'suruh', 'masukin', 'akun', 'tetep', 'gak', 'akun', 'ngisi', 'nomer', 'ktp', 'tulis', 'nomer', 'emang', 'ngentottt', 'gimanaaa', 'goblokkkk', 'pakek', 'akun', 'login', 'gabisa', 'goblokkkkkk', 'bodohhhhh']",0.0,netral
"['aplikasi', 'parah', 'kelas', 'bumn', 'ribet']",0.0,netral
"['allah', 'aplikasi', 'jelasss', 'masuk', 'aja', 'kaga']",0.0,netral
['ribet'],0.0,netral
"['upate', 'masuk', 'sesi', 'bayar', 'bru', 'msuk', 'sesi', 'pilih', 'kursihalaman', 'kadaluarsa']",0.0,netral
"['tiba2', 'disruh', 'log', 'gak', 'masuk']",0.0,netral
"['loading', 'parah', 'moga', 'depan']",0.0,netral
"['login', 'pake', 'akun', 'daftar']",0.0,netral
"['baru', 'cari', 'jadwal', 'kereta', 'api', 'atar', 'kota', 'stasiun', 'populer', 'aja']",0.0,netral
"['software', 'nya', 'jelek', 'banget', 'alur', 'logika', 'bingung']",0.0,netral
"['sungguh', 'kecewa', 'instal', 'ulang', 'app', 'kai', 'acces', 'nggak', 'ngapa2in', 'tampil', 'layar', 'home', 'hitam', 'menu', 'telvon', 'kai', 'reset', 'ulang', 'nyata', 'nya', 'instal', 'daftar', 'ulang', 'login', 'masuk', 'tetep', 'nggak', 'tolong', 'sistem', 'baik', 'minimum', 'speak', 'kasihan', 'android', 'pas', 'golong', 'speaknya', 'rendah', 'rata', 'pake', 'app', 'kai', 'acces', 'aja', 'sulit', 'sangatkecewa']",0.0,netral
"['apk', 'buka', 'baru']",0.0,netral
"['gara2', 'update', 'sebel', 'enak', 'versi']",0.0,netral
"['dudukx', 'bikin', 'kpala', 'pusing']",0.0,netral
"['kereta', 'diupgrade', 'sistem', 'jugq', 'slaah', 'satu', 'aplikasi', 'manfaat', 'sia', 'sia']",0.0,netral
"['muncul', 'stasiun', 'min']",0.0,netral
"['beli', 'tiket', 'calo', 'buka', 'tau', 'tau', 'penuhh', 'anehh']",0.0,netral
"['boarding', 'gak', 'munculstuck', 'cetak', 'karna', 'cek', 'bingung', 'karna', 'kereta', 'masuk', 'jalur']",0.0,netral
"['mau', 'pakek', 'ribet', 'banget', 'mau', 'aplikasi', 'bayartransfer', 'show', 'musti', 'antri3', 'jam', 'sbelum', 'pdhl', 'rmh', 'jarak', '1jam']",0.0,netral
"['gilir', 'sen', 'tiket', 'lebaran', 'lot']",0.0,netral
"['kai', 'acsess', 'email', 'tdk', 'temu', 'pandemi', 'pesan', 'tiket', 'pkek', 'email', 'skrg', 'tdk', 'temu']",0.0,netral
"['suka', 'versi', 'versi', 'bru', 'ribet', 'ketik', 'kota', 'pesan', 'tiket']",0.0,netral
"['lot', 'timeout']",0.0,netral
"['mangkin', 'gak', 'waras', 'update']",0.0,netral
"['aplikasi', 'sampaaaah']",0.0,netral
"['error', 'mulukagak', 'tarik', 'tunai']",0.0,netral
"['kesel', 'eum', 'saldo', 'gua', 'potong', 'tiket', 'gua', 'kaga', 'muncul', 'ayo', 'min', 'baik']",0.0,netral
"['bumn', 'hire', 'tenaga', 'kompeten', 'kembang', 'aplikasi']",0.0,netral
"['lot', 'update']",0.0,netral
"['gak', 'konek', 'loading']",0.0,netral
"['tiba2', 'upgrade', 'abis', 'upgrade', 'lot', 'gila', 'gimana', 'sih', 'aplikasi', 'masuk', 'aplikasi', 'aja', 'kagak', 'bisa2', 'tiba2', 'error', 'aplikasi', 'perintah', 'orang', 'itnya', 'kaga', 'kerja']",0.0,netral
"['update', 'aplikasi', 'nya', 'lot', 'bangett', 'enak', 'tampil', 'menu', 'aplikasi']",0.0,netral
"['rasa', 'bantu', 'krn', 'mudah', 'urus', 'ticket', 'tdk', 'diaksestdk', 'login']",0.0,netral
"['kesel', 'password', 'login', 'lupa', 'login', 'restart', 'ngatur', 'udah', 'bener', 'tolong', 'kalo', 'login', 'pakai', 'akun', 'nomer', 'telepon', 'email', 'akun']",0.0,netral
"['angel', 'wis', 'angel', 'bayar', 'gagal']",0.0,netral
"['ribet', 'sen', 'tiket', 'aja', 'nggk', 'jalan', 'mana', 'kereta', 'bkn', 'nya', 'mudah', 'mesan']",0.0,netral
"['download', 'apk', 'kai', 'access', 'pas', 'buka', 'tampil', 'putihhh', 'blank', 'gtu', 'nunggu', 'luama', 'set', 'jaman', 'ttp', 'aja', 'gada', 'ubah', 'mohon', 'tingkat', 'baik', 'lbh', 'kesel', 'siap', 'holiday', 'gin']",0.0,netral
"['upgrade', 'access', 'payahmau', 'buka', 'aplikasi', 'login', 'ulanglemot', 'parah', 'diupdate', 'bagus', 'payah']",0.0,netral
"['layan', 'nya', 'burik', 'kacau', 'kalas', 'kai']",0.0,netral
"['parah', 'bener', 'pas', 'update', 'mala', 'gunain']",0.0,netral
"['gak', 'buka', 'zenfone']",0.0,netral
"['update', 'loadingnya', 'yaa', 'sat', 'set', 'kaya', 'versi']",0.0,netral
"['ampun', 'belabelain', 'melek', 'sampe', 'subuh', 'tiket', 'mudik', 'malam', 'sampe', 'subuh', 'tuh', 'tiket', 'ngga', 'dapet2', 'bener', 'bener', 'anehmasa', 'gagal', 'tiket', 'sampe', 'ulangulang', 'sampe', 'gel', 'pegang', 'mantengin', 'aplikasi', 'bolak', 'apps', 'tokped', 'satu', 'kaga', 'pesan', 'tiket', 'pagi2', 'udah', 'jam', 'tau2', 'udah', 'habis', 'sebelumnyagile', 'kesel', 'app', 'sulit', 'guna', 'mudah']",0.0,netral
"['saldo', 'kipay', 'udah', 'potong', 'status', 'tiket', 'cancel', 'bayar', 'wkwk']",0.0,netral
"['server', 'lambat']",0.0,netral
['ribet'],0.0,netral
"['kendala', 'mulu', 'lambat', 'commotur', 'line', 'bndung', 'raya']",0.0,netral
"['update', 'gak', 'ktp', 'salah', 'gak', 'betul']",0.0,netral
"['hapus', 'aja', 'tau', 'malu']",0.0,netral
"['aplikasi', 'diupdate', 'aplikasi', 'diupdate', 'terimakasih']",0.0,netral
"['aplikasi', 'bantu', 'ribet', 'suruh', 'isi', 'password', 'udah', 'isi', 'aja', 'bom', 'luncur', 'aplikasi', 'gausah', 'diluncurin', 'deh']",0.0,netral
"['aktifasi', 'mulupesan', 'tiket', 'commuter', 'aja', 'ribetsaldo', 'udh', 'isi', 'jugasia', 'iiirrr']",0.0,netral
"['upgrade', 'mkin', 'kacau', 'bsa', 'klik', 'pilah', 'pembatan', 'resdule', 'tiket', 'tolong', 'kembali', 'versi']",0.0,netral
"['kaga', 'aneh', 'bayar', 'tiket', 'akun', 'mentode', 'bayar', 'sdh', 'taut', 'ttp', 'bayar', 'coba', 'copot', 'hubung', 'terang', 'timeout', 'trs', 'maju', 'buruk']",0.0,netral
"['seat', 'sisa', 'pes', 'habis', 'ngasih', 'terang', 'seat', 'aja']",0.0,netral
"['regist', 'aja', 'susah', 'login', 'layan', 'online', 'kalo', 'hasil']",0.0,netral
"['update', 'buka', 'apknya', 'gak', 'cari', 'mohon', 'tingkat', 'biar', 'kendala']",0.0,netral
"['kecewa', 'android', 'gaptek', 'instal', 'aplikasi', 'kai', 'acces', 'nya', 'paralel', 'space', 'masuk', 'tiket', 'sesuai', 'nama', 'guna', 'sya', 'screenshot', 'tiket', 'tera', 'nama', 'masing2', 'tetep', 'masuk', 'terang', 'hape', 'tiket', 'sana', 'terang', 'tiket', 'sma', 'identitas', 'tumpang']",0.0,netral
"['susah', 'sen', 'tiket', 'lebaran']",0.0,netral
"['payah', 'aplikasi', 'nya', 'error', 'batal', 'tiket', 'input', 'data', 'bank', 'sdh', 'lengkap', 'pakai', 'aplikasi', 'aja', 'unsinstal', 'wae']",0.0,netral
"['bajing', 'emg', 'aplikasi', 'niat', 'update', 'update', 'bikin', 'aplikasi', 'update', 'knp', 'logout']",0.0,netral
"['kecewa', 'aplikasi', 'bikin', 'emosi', 'puasa', 'kali', 'bayar', 'metode', 'qris', 'dana', 'gagal', 'parah', 'udh', 'debet', 'proses', 'refund', 'baik', 'sistem', 'sungguh', 'kecewa']",0.0,netral
['lot'],0.0,netral
"['kecewa', 'mudah', 'sulit', 'guna']",0.0,netral
"['eror', 'bayar', 'kali', 'kali']",0.0,netral
"['mumet', 'trus', 'aplikasi', 'masak', 'sen', 'tiket', 'bolak', 'balek', 'jadwal']",0.0,netral
"['tolong', 'baik', 'lagisoalnya', 'connect', 'aplikasi', 'link', 'ajapas', 'bayar', 'langsung', 'hubung', 'link', 'aja']",0.0,netral
"['aplikasi', 'ruet', 'mudah', 'masyarakat', 'susah', 'maksud', 'seebnernya']",0.0,netral
"['login', 'muncul', 'tulis', 'aplikasi', 'tanggap', 'sinyal', 'bagus', 'buka', 'aplikasi', 'lancar', 'berharihari', 'tunggu', 'coba', 'tetep', 'aja', 'gabisa']",0.0,netral
"['gak', 'nambah', 'data', 'tumpang']",0.0,netral
"['pulkam', 'pake', 'kai', 'acceskendala', 'daftar', 'member', 'aduhh', 'bintang']",0.0,netral
"['apk', 'nya', 'nggak', 'kayak', 'nyesel', 'dah', 'install', 'buka', 'bantuin', 'nyusain']",0.0,netral
"['sulit', 'masuk', 'aplikasi', 'login', 'ulang', 'sulit', 'akses', 'kereta', 'lokal']",0.0,netral
"['daftar', 'timeout']",0.0,netral
"['download', 'daftar', 'kode', 'aktivasinya', 'ngga', 'dikirim2', 'sms', 'ulang', 'berkalikali', 'uninstal', 'ttp', 'gabisa', 'login', 'mohon', 'bantu', 'donk', 'sisgan']",0.0,netral
"['aplikasi', 'bikin', 'emosi', 'bayar', 'errorrrrr', 'habiskadaluwarsamana', 'loadingnya', 'luamaa', 'nungguun', 'lamaa', 'endingnya', 'error']",0.0,netral
"['bayar', 'hasil', 'beli', 'tiket', 'berturut2', 'bayar', 'menu', 'bayar', 'bayar', 'tiket', 'tumpang', 'satu2', 'bayar', 'nya', 'aplikasi', 'payah', 'gak', 'layak', 'bintang']",0.0,netral
"['verifikasi', 'email', 'satu', 'email', 'masuk']",0.0,netral
"['sen', 'tiket', 'gagaaaaaaaallll', 'terussssssssssss', 'mohon', 'lahh', 'diperbaikiii']",0.0,netral
"['paraahh', 'mesan', 'tiket', 'kereta', 'gak']",0.0,netral
"['heran', 'login', 'pke', 'web', 'pake', 'aplikasi', 'bsa', 'pasword', 'salah', 'trs', 'kirim', 'email', 'reset', 'pnh', 'masuk']",0.0,netral
"['aplikasi', 'buka', 'pake', 'satu', 'email', 'daftar', 'daftar', 'ulang', 'tulis', 'email', 'daftar', 'tolong', 'donk', 'sulit', 'orang', 'beli', 'tiket', 'kereta', 'yag', 'kereta', 'lokal', 'parah', 'banget', 'beli', 'langsung', 'habis']",0.0,netral
"['daftar', 'dgn', 'ktp', 'gagal', 'terusss', 'gmn', 'booking', 'tiket', 'nihhh']",0.0,netral
"['pake', 'aplikasi', 'aja', 'pake', 'registrasi', 'repot', 'registrasi', 'harua', 'login', 'pasword', 'dll', 'repot', 'banget']",0.0,netral
"['daftar', 'verifikasi', 'kode', 'aktivasi', 'gagal', 'gimana']",0.0,netral
"['gimana', 'masuk', 'tlp', 'ajaa', 'kode', 'kirim2', 'ajaa', 'resend', 'kirim', 'jugaa', 'aneh']",0.0,netral
"['lot', 'banget', 'kayak', 'apk', 'baik', 'keluh', 'apk']",0.0,netral
"['rute', 'gak', 'aksespadahal', 'kuota', 'data', 'msh']",0.0,netral
"['buruk', 'bgt', 'pdhl', 'dah', 'akun', 'slalu', 'kluar', 'sndri', 'trs', 'pas', 'login', 'email', 'salah', 'trs', 'pdhal', 'bener']",0.0,netral
"['apk', 'rusakk', 'jngan', 'batalin', 'tiket', 'aja', 'susah', 'ribet']",0.0,netral
"['kali', 'duduk', 'usir', 'satpam', 'nya', 'duduk', 'trs', 'duduk', 'gerbong', 'makan', 'pas', 'duduk', 'usir', 'satpam', 'nya', 'tuju', 'lha', 'usir', 'satpam', 'nya', 'kecewa', 'banget']",0.0,netral
"['aplikasi', 'update', 'mes', 'username', 'sandi', 'salah', 'gimana', 'yaaa']",0.0,netral
['eror'],0.0,netral
"['aplikasi', 'tai', 'timeout', 'gak']",0.0,netral
['angel'],0.0,netral
"['aplikasi', 'log', 'out', 'log', 'kecewa', 'boarding', 'seringkali', 'alami', 'aplikasi', 'error']",0.0,netral
"['gak', 'buka', 'aplikasi', 'karna', 'hpku', 'kentang']",0.0,netral
"['nunggu', 'jam', 'malam', 'cari', 'tiket', 'bulan', 'depan', 'menit', 'data', 'menit', 'data', 'tiket', 'nya', 'habis', 'masuk', 'akal', 'bgt', 'kira', 'aplikasi', 'mudah', 'susah']",0.0,netral
"['bikin', 'susah', 'aja', 'kai', 'ribet']",0.0,netral
"['aduh', 'aplikasi', 'kali', 'donlot', 'email', 'acc', 'email', 'tlp', 'customer', 'servicenya', 'kali', 'angkat', 'suruh', 'nunggu', 'habis', 'pulsa', 'tolong', 'servicenya', 'baik']",0.0,netral
"['pilih', 'bayar', 'batas']",0.0,netral
"['pesan', 'tiket', 'pending', 'checkout', 'pas', 'lebaran', 'parah']",0.0,netral
"['sich', 'apk', 'nya', 'susah', 'unduh', 'gampang', 'belah', 'apk', 'resmi', 'kurang']",0.0,netral
"['apk', 'jls', 'byangin', 'malem', 'subuh', 'ngantri', 'buka', 'gilir', 'buka', 'habis', 'tiket', 'bangke', 'emosi', 'cobamasa', 'aplikasi', 'susah', 'akses', 'lucu']",0.0,netral
"['aplikasi', 'jelek', 'tdk', 'stasiun', 'kereta', 'api']",0.0,netral
['bug'],0.0,netral
"['pesan', 'tambh', 'ribet', 'duduk', 'kursi', 'pisah', 'aneh', 'bantu', 'tambh', 'rued']",0.0,netral
"['beli', 'tiket', 'lokas', 'dhoho', 'natar', 'pake', 'aplikasi', 'nggk', 'milih', 'duduk', 'trus', 'kalo', 'bawa', 'anak', 'gmn', 'aplikasi', 'emang', 'jomblo', 'aja', 'langgan', 'prioritas', 'duit', 'kali', 'prioritas']",0.0,netral
"['sistem', 'antri', 'lambat', 'masuk', 'mnunggu', 'lbh', 'dri', 'menit', 'tiket', 'tdk', 'temu', 'stelah', 'jam', 'lbh', 'bru', 'timeout', 'mulu', 'gagal']",0.0,netral
"['rekrut', 'karyawan', 'syarat', 'spek', 'dewa', 'aja', 'hasil']",0.0,netral
"['pake', 'nik', 'hapus', 'akun', 'nik', 'daftar', 'nik', 'terang']",0.0,netral
"['pakai', 'adminnya', 'msh', 'cuti']",0.0,netral
"['aplikasi', 'buruk', 'cek', 'tanggal', 'berangkat', 'tibatiba', 'time', 'out']",0.0,netral
"['beli', 'tiket', 'saldo', 'kurang', 'bar', 'code', 'tiket', 'muncul', 'cek', 'tugas', 'daftar', 'tumpang', 'hmm', 'mohon', 'ditindaklanjuti']",0.0,netral
"['ganti', 'sandi', 'aja', 'susah', 'banget']",0.0,netral
"['pie', 'iki', 'ora', 'iso', 'bukak', 'broo', 'payaah']",0.0,netral
"['war', 'hasil', 'mssuk', 'nggu', 'virtual', 'pembayaranmalah', 'error', 'kluar2', 'hufftdengan', 'nya', 'sistem', 'antrimakin', 'susah', 'beli', 'tiket', 'nyaaplikasi', 'lemah']",0.0,netral
"['kemarin', 'aman', 'aja', 'pake', 'aplikasi', 'beli', 'tiket', 'saldo', 'link', 'udh', 'potong', 'tiket', 'gtw', 'kudu', 'ngubungin', 'temen', 'kerja', 'kai', 'ngasik', 'tolong', 'kasih', 'pusat', 'bantu']",0.0,netral
"['kira2', 'kerja', 'dipt', 'kai', 'nyoba', 'aplikasi', 'stasiun', 'nyuruh', 'download', 'aplikasi']",0.0,netral
"['aplikasi', 'lot', 'banget']",0.0,netral
"['ribetsedikit', 'update']",0.0,netral
"['udah', 'isi', 'saldo', 'link', 'aja', 'gak', 'sen', 'tiket', 'sih', 'gimana', 'sih', 'sistem', 'tolong', 'min', 'benerin', 'sistem', 'butuh', 'gak', 'pulamg', 'karna', 'sistem', 'eror']",0.0,netral
"['ngecek', 'jadwal', 'aja']",0.0,netral
"['kali', 'bolak', 'selsaai', 'selasa', 'bene', 'kenpa', 'baik']",0.0,netral
"['aplikasi', 'gak', 'pesan', 'pakai', 'kai', 'access', 'bilang', 'offline', 'gak', 'pesan', 'kecewa', 'banget', 'pokok', 'perkeretaapian', 'maju', 'lha', 'pesan', 'gin']",0.0,netral
"['bayar', 'gagal', 'saldo', 'potong', 'sulit', 'dihubungipayah']",0.0,netral
"['aplikasi', 'ruwet', 'pol']",0.0,netral
"['knapa', 'fitur', 'fitur', 'kai', 'acces', 'beda', 'tampil', 'sulit', 'batal', 'jalan', 'tolong']",0.0,netral
"['upded', 'aplikasi', 'nya', 'bayar', 'gagal']",0.0,netral
"['lemottrus', 'lama2', 'muncul', 'error', 'mbok', 'dibeneri', 'mosok', 'aplikasi', 'kai', 'beginibumn', 'lho']",0.0,netral
"['kezelllll', 'apk', 'nya', 'bikin', 'mumet', 'ikhh', 'kirim2', 'otp', 'nyampe2', 'bisa2', 'log', 'akhh', 'kembali', 'apk', 'aja']",0.0,netral
"['aplikasi', 'ngeblank']",0.0,netral
[],0.0,netral
"['niat', 'bikin', 'aplikasi', 'gak', 'sih', 'sen', 'aja', 'ribetnya', 'ampun', 'sen', 'kereta', 'lokal', 'request', 'time', 'out', 'teruss', 'udh', 'pake', 'wifi']",0.0,netral
"['aplikasi', 'kesini', 'jelekmau', 'beli', 'tiket', 'aja', 'jaring', 'aplikasi', 'mesti', 'langsung', 'habis', 'tolong', 'baik', 'sistem', 'beli', 'tiket', 'kasi', 'nunggu', 'jam', 'tau', 'udh', 'habiss']",0.0,netral
"['habis', 'upgrade', 'susah', 'bayar', 'tiket', 'masukin', 'rekening', 'bank', 'gagal', 'masukin', 'ovo', 'gagal', 'kai', 'acces', 'lancar', 'jaya', 'wallet', 'sedia']",0.0,netral
"['gimana', 'sih', 'min', 'upgrade', 'masuk', 'udah', 'lupa', 'password', 'notif', 'hasil', 'tetep', 'aja', 'masuk', 'tolong', 'minmin', 'udah', 'ngasih', 'masuk', 'tetep', 'aja', 'kaga', 'ubah']",0.0,netral
"['ngotak', 'tod', 'kai', 'udah', 'data', 'kait', 'vaksin', 'terima', 'calon', 'tumpang', 'vaksin', 'kasih', 'akses', 'beli', 'tiket', 'ujung2nya', 'tolak']",0.0,netral
"['2022', 'sampe', '2023', 'blm', 'log']",0.0,netral
"['banget', 'kota', 'ngga', 'muncul', 'muncul']",0.0,netral
"['udah', 'website', 'aplikasi', 'kereta', 'api', 'error', 'tiket', 'keluarga', 'hangus', 'siasia', 'gak', 'request', 'batal', 'aplikasi', 'error', 'makasih', 'loh', 'moga', 'halal', 'rezeki']",0.0,netral
"['mudah', 'paham', 'versi', 'nggak', 'paham', 'versi', 'barunggak', 'bantu', 'bikin', 'bingung']",0.0,netral
"['parah', 'banget', 'aplikasi', 'pake', 'mandiri', 'udh', 'bayar', 'pake', 'mandiri', 'ttp', 'gimana', 'nih', 'ribet', 'banget', 'enak', 'aplikasi', 'pake', 'ribet']",0.0,netral
['jelek'],0.0,netral
"['check', 'out', 'bayar', 'tiket', 'pake', 'ovo', 'saldo', 'coba', 'ungkal', 'tetep', 'payah']",0.0,netral
['aplikasi'],0.0,netral
